condition,run_id,subwindow,stage_original,stage_original_id,VB,stage_unified,stage_unified_id
C4,310,2,severe,2,205.5316685,late,2
C4,310,3,severe,2,205.5316685,late,2
C4,310,4,severe,2,205.5316685,late,2
C4,311,0,severe,2,206.6338951,late,2
C4,311,1,severe,2,206.6338951,late,2
C4,311,2,severe,2,206.6338951,late,2
C4,311,3,severe,2,206.6338951,late,2
C4,311,4,severe,2,206.6338951,late,2
C4,312,0,severe,2,207.7240132,late,2
C4,312,1,severe,2,207.7240132,late,2
C4,312,2,severe,2,207.7240132,late,2
C4,312,3,severe,2,207.7240132,late,2
C4,312,4,severe,2,207.7240132,late,2
C4,313,0,severe,2,208.8017835,late,2
C4,313,1,severe,2,208.8017835,late,2
C4,313,2,severe,2,208.8017835,late,2
C4,313,3,severe,2,208.8017835,late,2
C4,313,4,severe,2,208.8017835,late,2
C4,314,0,severe,2,209.8669762,late,2
C4,314,1,severe,2,209.8669762,late,2
C4,314,2,severe,2,209.8669762,late,2
C4,314,3,severe,2,209.8669762,late,2
C4,314,4,severe,2,209.8669762,late,2
C4,315,0,severe,2,210.9193705,late,2
C4,315,1,severe,2,210.9193705,late,2
C4,315,2,severe,2,210.9193705,late,2
C4,315,3,severe,2,210.9193705,late,2
C4,315,4,severe,2,210.9193705,late,2
C6,1,0,initial,0,62.78864802,early,0
C6,1,1,initial,0,62.78864802,early,0
C6,1,2,initial,0,62.78864802,early,0
C6,1,3,initial,0,62.78864802,early,0
C6,1,4,initial,0,62.78864802,early,0
C6,2,0,initial,0,64.13604296,early,0
C6,2,1,initial,0,64.13604296,early,0
C6,2,2,initial,0,64.13604296,early,0
C6,2,3,initial,0,64.13604296,early,0
C6,2,4,initial,0,64.13604296,early,0
C6,3,0,initial,0,65.36527295,early,0
C6,3,1,initial,0,65.36527295,early,0
C6,3,2,initial,0,65.36527295,early,0
C6,3,3,initial,0,65.36527295,early,0
C6,3,4,initial,0,65.36527295,early,0
C6,4,0,initial,0,66.4868801,early,0
C6,4,1,initial,0,66.4868801,early,0
C6,4,2,initial,0,66.4868801,early,0
C6,4,3,initial,0,66.4868801,early,0
C6,4,4,initial,0,66.4868801,early,0
C6,5,0,initial,0,67.51080822,early,0
C6,5,1,initial,0,67.51080822,early,0
C6,5,2,initial,0,67.51080822,early,0
C6,5,3,initial,0,67.51080822,early,0
C6,5,4,initial,0,67.51080822,early,0
C6,6,0,initial,0,68.44642494,early,0
C6,6,1,initial,0,68.44642494,early,0
C6,6,2,initial,0,68.44642494,early,0
C6,6,3,initial,0,68.44642494,early,0
C6,6,4,initial,0,68.44642494,early,0
C6,7,0,initial,0,69.30254323,early,0
C6,7,1,initial,0,69.30254323,early,0
C6,7,2,initial,0,69.30254323,early,0
C6,7,3,initial,0,69.30254323,early,0
C6,7,4,initial,0,69.30254323,early,0
C6,8,0,initial,0,70.08744241,early,0
C6,8,1,initial,0,70.08744241,early,0
C6,8,2,initial,0,70.08744241,early,0
C6,8,3,initial,0,70.08744241,early,0
C6,8,4,initial,0,70.08744241,early,0
C6,9,0,initial,0,70.8088887,early,0
C6,9,1,initial,0,70.8088887,early,0
C6,9,2,initial,0,70.8088887,early,0
C6,9,3,initial,0,70.8088887,early,0
C6,9,4,initial,0,70.8088887,early,0
C6,10,0,initial,0,71.47415519,early,0
C6,10,1,initial,0,71.47415519,early,0
C6,10,2,initial,0,71.47415519,early,0
C6,10,3,initial,0,71.47415519,early,0
C6,10,4,initial,0,71.47415519,early,0
C6,11,0,initial,0,72.09004135,early,0
C6,11,1,initial,0,72.09004135,early,0
C6,11,2,initial,0,72.09004135,early,0
C6,11,3,initial,0,72.09004135,early,0
C6,11,4,initial,0,72.09004135,early,0
C6,12,0,initial,0,74.13432456,early,0
C6,12,1,initial,0,74.13432456,early,0
C6,12,2,initial,0,74.13432456,early,0
C6,12,3,initial,0,74.13432456,early,0
C6,12,4,initial,0,74.13432456,early,0
C6,13,0,initial,0,75.21507024,early,0
C6,13,1,initial,0,75.21507024,early,0
C6,13,2,initial,0,75.21507024,early,0
C6,13,3,initial,0,75.21507024,early,0
C6,13,4,initial,0,75.21507024,early,0
C6,14,0,initial,0,76.29581591,early,0
C6,14,1,initial,0,76.29581591,early,0
C6,14,2,initial,0,76.29581591,early,0
C6,14,3,initial,0,76.29581591,early,0
C6,14,4,initial,0,76.29581591,early,0
C6,15,0,initial,0,77.37656158,early,0
C6,15,1,initial,0,77.37656158,early,0
C6,15,2,initial,0,77.37656158,early,0
C6,15,3,initial,0,77.37656158,early,0
C6,15,4,initial,0,77.37656158,early,0
C6,16,0,initial,0,78.45730726,early,0
C6,16,1,initial,0,78.45730726,early,0
C6,16,2,initial,0,78.45730726,early,0
C6,16,3,initial,0,78.45730726,early,0
C6,16,4,initial,0,78.45730726,early,0
C6,17,0,initial,0,79.53805293,early,0
C6,17,1,initial,0,79.53805293,early,0
C6,17,2,initial,0,79.53805293,early,0
C6,17,3,initial,0,79.53805293,early,0
C6,17,4,initial,0,79.53805293,early,0
C6,18,0,initial,0,80.6187986,early,0
C6,18,1,initial,0,80.6187986,early,0
C6,18,2,initial,0,80.6187986,early,0
C6,18,3,initial,0,80.6187986,early,0
C6,18,4,initial,0,80.6187986,early,0
C6,19,0,initial,0,81.69954428,early,0
C6,19,1,initial,0,81.69954428,early,0
C6,19,2,initial,0,81.69954428,early,0
C6,19,3,initial,0,81.69954428,early,0
C6,19,4,initial,0,81.69954428,early,0
C6,20,0,initial,0,82.78028995,early,0
C6,20,1,initial,0,82.78028995,early,0
C6,20,2,initial,0,82.78028995,early,0
C6,20,3,initial,0,82.78028995,early,0
C6,20,4,initial,0,82.78028995,early,0
C6,21,0,initial,0,83.61749165,early,0
C6,21,1,initial,0,83.61749165,early,0
C6,21,2,initial,0,83.61749165,early,0
C6,21,3,initial,0,83.61749165,early,0
C6,21,4,initial,0,83.61749165,early,0
C6,22,0,initial,0,84.45469334,early,0
C6,22,1,initial,0,84.45469334,early,0
C6,22,2,initial,0,84.45469334,early,0
C6,22,3,initial,0,84.45469334,early,0
C6,22,4,initial,0,84.45469334,early,0
C6,23,0,initial,0,85.29189504,early,0
C6,23,1,initial,0,85.29189504,early,0
C6,23,2,initial,0,85.29189504,early,0
C6,23,3,initial,0,85.29189504,early,0
C6,23,4,initial,0,85.29189504,early,0
C6,24,0,initial,0,86.12909673,early,0
C6,24,1,initial,0,86.12909673,early,0
C6,24,2,initial,0,86.12909673,early,0
C6,24,3,initial,0,86.12909673,early,0
C6,24,4,initial,0,86.12909673,early,0
C6,25,0,initial,0,86.96629843,early,0
C6,25,1,initial,0,86.96629843,early,0
C6,25,2,initial,0,86.96629843,early,0
C6,25,3,initial,0,86.96629843,early,0
C6,25,4,initial,0,86.96629843,early,0
C6,26,0,initial,0,87.80350012,early,0
C6,26,1,initial,0,87.80350012,early,0
C6,26,2,initial,0,87.80350012,early,0
C6,26,3,initial,0,87.80350012,early,0
C6,26,4,initial,0,87.80350012,early,0
C6,27,0,initial,0,88.64070181,early,0
C6,27,1,initial,0,88.64070181,early,0
C6,27,2,initial,0,88.64070181,early,0
C6,27,3,initial,0,88.64070181,early,0
C6,27,4,initial,0,88.64070181,early,0
C6,28,0,initial,0,89.47790351,early,0
C6,28,1,initial,0,89.47790351,early,0
C6,28,2,initial,0,89.47790351,early,0
C6,28,3,initial,0,89.47790351,early,0
C6,28,4,initial,0,89.47790351,early,0
C6,29,0,initial,0,90.3151052,early,0
C6,29,1,initial,0,90.3151052,early,0
C6,29,2,initial,0,90.3151052,early,0
C6,29,3,initial,0,90.3151052,early,0
C6,29,4,initial,0,90.3151052,early,0
C6,30,0,initial,0,91.1523069,early,0
C6,30,1,initial,0,91.1523069,early,0
C6,30,2,initial,0,91.1523069,early,0
C6,30,3,initial,0,91.1523069,early,0
C6,30,4,initial,0,91.1523069,early,0
C6,31,0,initial,0,91.98950859,early,0
C6,31,1,initial,0,91.98950859,early,0
C6,31,2,initial,0,91.98950859,early,0
C6,31,3,initial,0,91.98950859,early,0
C6,31,4,initial,0,91.98950859,early,0
C6,32,0,initial,0,92.82671029,early,0
C6,32,1,initial,0,92.82671029,early,0
C6,32,2,initial,0,92.82671029,early,0
C6,32,3,initial,0,92.82671029,early,0
C6,32,4,initial,0,92.82671029,early,0
C6,33,0,initial,0,93.25202035,early,0
C6,33,1,initial,0,93.25202035,early,0
C6,33,2,initial,0,93.25202035,early,0
C6,33,3,initial,0,93.25202035,early,0
C6,33,4,initial,0,93.25202035,early,0
C6,34,0,initial,0,93.67733042,early,0
C6,34,1,initial,0,93.67733042,early,0
C6,34,2,initial,0,93.67733042,early,0
C6,34,3,initial,0,93.67733042,early,0
C6,34,4,initial,0,93.67733042,early,0
C6,35,0,initial,0,94.10264048,early,0
C6,35,1,initial,0,94.10264048,early,0
C6,35,2,initial,0,94.10264048,early,0
C6,35,3,initial,0,94.10264048,early,0
C6,35,4,initial,0,94.10264048,early,0
C6,36,0,initial,0,94.52795055,early,0
C6,36,1,initial,0,94.52795055,early,0
C6,36,2,initial,0,94.52795055,early,0
C6,36,3,initial,0,94.52795055,early,0
C6,36,4,initial,0,94.52795055,early,0
C6,37,0,initial,0,94.95326061,early,0
C6,37,1,initial,0,94.95326061,early,0
C6,37,2,initial,0,94.95326061,early,0
C6,37,3,initial,0,94.95326061,early,0
C6,37,4,initial,0,94.95326061,early,0
C6,38,0,initial,0,95.37857068,early,0
C6,38,1,initial,0,95.37857068,early,0
C6,38,2,initial,0,95.37857068,early,0
C6,38,3,initial,0,95.37857068,early,0
C6,38,4,initial,0,95.37857068,early,0
C6,39,0,initial,0,95.80388075,early,0
C6,39,1,initial,0,95.80388075,early,0
C6,39,2,initial,0,95.80388075,early,0
C6,39,3,initial,0,95.80388075,early,0
C6,39,4,initial,0,95.80388075,early,0
C6,40,0,initial,0,96.22919081,early,0
C6,40,1,initial,0,96.22919081,early,0
C6,40,2,initial,0,96.22919081,early,0
C6,40,3,initial,0,96.22919081,early,0
C6,40,4,initial,0,96.22919081,early,0
C6,41,0,initial,0,96.65450088,early,0
C6,41,1,initial,0,96.65450088,early,0
C6,41,2,initial,0,96.65450088,early,0
C6,41,3,initial,0,96.65450088,early,0
C6,41,4,initial,0,96.65450088,early,0
C6,42,0,initial,0,97.07981094,early,0
C6,42,1,initial,0,97.07981094,early,0
C6,42,2,initial,0,97.07981094,early,0
C6,42,3,initial,0,97.07981094,early,0
C6,42,4,initial,0,97.07981094,early,0
C6,43,0,initial,0,97.50512101,early,0
C6,43,1,initial,0,97.50512101,early,0
C6,43,2,initial,0,97.50512101,early,0
C6,43,3,initial,0,97.50512101,early,0
C6,43,4,initial,0,97.50512101,early,0
C6,44,0,initial,0,97.93043107,early,0
C6,44,1,initial,0,97.93043107,early,0
C6,44,2,initial,0,97.93043107,early,0
C6,44,3,initial,0,97.93043107,early,0
C6,44,4,initial,0,97.93043107,early,0
C6,45,0,initial,0,98.35574114,early,0
C6,45,1,initial,0,98.35574114,early,0
C6,45,2,initial,0,98.35574114,early,0
C6,45,3,initial,0,98.35574114,early,0
C6,45,4,initial,0,98.35574114,early,0
C6,46,0,initial,0,98.7810512,early,0
C6,46,1,initial,0,98.7810512,early,0
C6,46,2,initial,0,98.7810512,early,0
C6,46,3,initial,0,98.7810512,early,0
C6,46,4,initial,0,98.7810512,early,0
C6,47,0,initial,0,99.20636127,early,0
C6,47,1,initial,0,99.20636127,early,0
C6,47,2,initial,0,99.20636127,early,0
C6,47,3,initial,0,99.20636127,early,0
C6,47,4,initial,0,99.20636127,early,0
C6,48,0,initial,0,99.63167133,early,0
C6,48,1,initial,0,99.63167133,early,0
C6,48,2,initial,0,99.63167133,early,0
C6,48,3,initial,0,99.63167133,early,0
C6,48,4,initial,0,99.63167133,early,0
C6,49,0,initial,0,100.0569814,early,0
C6,49,1,initial,0,100.0569814,early,0
C6,49,2,initial,0,100.0569814,early,0
C6,49,3,initial,0,100.0569814,early,0
C6,49,4,initial,0,100.0569814,early,0
C6,50,0,initial,0,100.4822915,early,0
C6,50,1,initial,0,100.4822915,early,0
C6,50,2,initial,0,100.4822915,early,0
C6,50,3,initial,0,100.4822915,early,0
C6,50,4,initial,0,100.4822915,early,0
C6,51,0,normal,1,100.9076015,early,0
C6,51,1,normal,1,100.9076015,early,0
C6,51,2,normal,1,100.9076015,early,0
C6,51,3,normal,1,100.9076015,early,0
C6,51,4,normal,1,100.9076015,early,0
C6,52,0,normal,1,101.3329116,early,0
C6,52,1,normal,1,101.3329116,early,0
C6,52,2,normal,1,101.3329116,early,0
C6,52,3,normal,1,101.3329116,early,0
C6,52,4,normal,1,101.3329116,early,0
C6,53,0,normal,1,101.7582217,early,0
C6,53,1,normal,1,101.7582217,early,0
C6,53,2,normal,1,101.7582217,early,0
C6,53,3,normal,1,101.7582217,early,0
C6,53,4,normal,1,101.7582217,early,0
C6,54,0,normal,1,102.1835317,early,0
C6,54,1,normal,1,102.1835317,early,0
C6,54,2,normal,1,102.1835317,early,0
C6,54,3,normal,1,102.1835317,early,0
C6,54,4,normal,1,102.1835317,early,0
C6,55,0,normal,1,102.6088418,early,0
C6,55,1,normal,1,102.6088418,early,0
C6,55,2,normal,1,102.6088418,early,0
C6,55,3,normal,1,102.6088418,early,0
C6,55,4,normal,1,102.6088418,early,0
C6,56,0,normal,1,103.0341519,early,0
C6,56,1,normal,1,103.0341519,early,0
C6,56,2,normal,1,103.0341519,early,0
C6,56,3,normal,1,103.0341519,early,0
C6,56,4,normal,1,103.0341519,early,0
C6,57,0,normal,1,103.4594619,early,0
C6,57,1,normal,1,103.4594619,early,0
C6,57,2,normal,1,103.4594619,early,0
C6,57,3,normal,1,103.4594619,early,0
C6,57,4,normal,1,103.4594619,early,0
C6,58,0,normal,1,103.884772,early,0
C6,58,1,normal,1,103.884772,early,0
C6,58,2,normal,1,103.884772,early,0
C6,58,3,normal,1,103.884772,early,0
C6,58,4,normal,1,103.884772,early,0
C6,59,0,normal,1,104.3100821,early,0
C6,59,1,normal,1,104.3100821,early,0
C6,59,2,normal,1,104.3100821,early,0
C6,59,3,normal,1,104.3100821,early,0
C6,59,4,normal,1,104.3100821,early,0
C6,60,0,normal,1,104.7353921,early,0
C6,60,1,normal,1,104.7353921,early,0
C6,60,2,normal,1,104.7353921,early,0
C6,60,3,normal,1,104.7353921,early,0
C6,60,4,normal,1,104.7353921,early,0
C6,61,0,normal,1,105.1607022,early,0
C6,61,1,normal,1,105.1607022,early,0
C6,61,2,normal,1,105.1607022,early,0
C6,61,3,normal,1,105.1607022,early,0
C6,61,4,normal,1,105.1607022,early,0
C6,62,0,normal,1,105.5860122,early,0
C6,62,1,normal,1,105.5860122,early,0
C6,62,2,normal,1,105.5860122,early,0
C6,62,3,normal,1,105.5860122,early,0
C6,62,4,normal,1,105.5860122,early,0
C6,63,0,normal,1,106.0113223,early,0
C6,63,1,normal,1,106.0113223,early,0
C6,63,2,normal,1,106.0113223,early,0
C6,63,3,normal,1,106.0113223,early,0
C6,63,4,normal,1,106.0113223,early,0
C6,64,0,normal,1,106.4366324,early,0
C6,64,1,normal,1,106.4366324,early,0
C6,64,2,normal,1,106.4366324,early,0
C6,64,3,normal,1,106.4366324,early,0
C6,64,4,normal,1,106.4366324,early,0
C6,65,0,normal,1,106.4907197,early,0
C6,65,1,normal,1,106.4907197,early,0
C6,65,2,normal,1,106.4907197,early,0
C6,65,3,normal,1,106.4907197,early,0
C6,65,4,normal,1,106.4907197,early,0
C6,66,0,normal,1,106.5448071,early,0
C6,66,1,normal,1,106.5448071,early,0
C6,66,2,normal,1,106.5448071,early,0
C6,66,3,normal,1,106.5448071,early,0
C6,66,4,normal,1,106.5448071,early,0
C6,67,0,normal,1,106.5988945,early,0
C6,67,1,normal,1,106.5988945,early,0
C6,67,2,normal,1,106.5988945,early,0
C6,67,3,normal,1,106.5988945,early,0
C6,67,4,normal,1,106.5988945,early,0
C6,68,0,normal,1,106.6529819,early,0
C6,68,1,normal,1,106.6529819,early,0
C6,68,2,normal,1,106.6529819,early,0
C6,68,3,normal,1,106.6529819,early,0
C6,68,4,normal,1,106.6529819,early,0
C6,69,0,normal,1,106.7070692,early,0
C6,69,1,normal,1,106.7070692,early,0
C6,69,2,normal,1,106.7070692,early,0
C6,69,3,normal,1,106.7070692,early,0
C6,69,4,normal,1,106.7070692,early,0
C6,70,0,normal,1,106.7611566,early,0
C6,70,1,normal,1,106.7611566,early,0
C6,70,2,normal,1,106.7611566,early,0
C6,70,3,normal,1,106.7611566,early,0
C6,70,4,normal,1,106.7611566,early,0
C6,71,0,normal,1,106.8304699,early,0
C6,71,1,normal,1,106.8304699,early,0
C6,71,2,normal,1,106.8304699,early,0
C6,71,3,normal,1,106.8304699,early,0
C6,71,4,normal,1,106.8304699,early,0
C6,72,0,normal,1,107.4013983,early,0
C6,72,1,normal,1,107.4013983,early,0
C6,72,2,normal,1,107.4013983,early,0
C6,72,3,normal,1,107.4013983,early,0
C6,72,4,normal,1,107.4013983,early,0
C6,73,0,normal,1,107.9568315,early,0
C6,73,1,normal,1,107.9568315,early,0
C6,73,2,normal,1,107.9568315,early,0
C6,73,3,normal,1,107.9568315,early,0
C6,73,4,normal,1,107.9568315,early,0
C6,74,0,normal,1,108.4961893,early,0
C6,74,1,normal,1,108.4961893,early,0
C6,74,2,normal,1,108.4961893,early,0
C6,74,3,normal,1,108.4961893,early,0
C6,74,4,normal,1,108.4961893,early,0
C6,75,0,normal,1,109.0189324,early,0
C6,75,1,normal,1,109.0189324,early,0
C6,75,2,normal,1,109.0189324,early,0
C6,75,3,normal,1,109.0189324,early,0
C6,75,4,normal,1,109.0189324,early,0
C6,76,0,normal,1,109.524563,early,0
C6,76,1,normal,1,109.524563,early,0
C6,76,2,normal,1,109.524563,early,0
C6,76,3,normal,1,109.524563,early,0
C6,76,4,normal,1,109.524563,early,0
C6,77,0,normal,1,110.0126251,early,0
C6,77,1,normal,1,110.0126251,early,0
C6,77,2,normal,1,110.0126251,early,0
C6,77,3,normal,1,110.0126251,early,0
C6,77,4,normal,1,110.0126251,early,0
C6,78,0,normal,1,110.4827052,early,0
C6,78,1,normal,1,110.4827052,early,0
C6,78,2,normal,1,110.4827052,early,0
C6,78,3,normal,1,110.4827052,early,0
C6,78,4,normal,1,110.4827052,early,0
C6,79,0,normal,1,110.9344325,early,0
C6,79,1,normal,1,110.9344325,early,0
C6,79,2,normal,1,110.9344325,early,0
C6,79,3,normal,1,110.9344325,early,0
C6,79,4,normal,1,110.9344325,early,0
C6,80,0,normal,1,111.3674791,early,0
C6,80,1,normal,1,111.3674791,early,0
C6,80,2,normal,1,111.3674791,early,0
C6,80,3,normal,1,111.3674791,early,0
C6,80,4,normal,1,111.3674791,early,0
C6,81,0,normal,1,111.7815604,early,0
C6,81,1,normal,1,111.7815604,early,0
C6,81,2,normal,1,111.7815604,early,0
C6,81,3,normal,1,111.7815604,early,0
C6,81,4,normal,1,111.7815604,early,0
C6,82,0,normal,1,112.1764343,early,0
C6,82,1,normal,1,112.1764343,early,0
C6,82,2,normal,1,112.1764343,early,0
C6,82,3,normal,1,112.1764343,early,0
C6,82,4,normal,1,112.1764343,early,0
C6,83,0,normal,1,112.5519021,early,0
C6,83,1,normal,1,112.5519021,early,0
C6,83,2,normal,1,112.5519021,early,0
C6,83,3,normal,1,112.5519021,early,0
C6,83,4,normal,1,112.5519021,early,0
C6,84,0,normal,1,112.9078077,early,0
C6,84,1,normal,1,112.9078077,early,0
C6,84,2,normal,1,112.9078077,early,0
C6,84,3,normal,1,112.9078077,early,0
C6,84,4,normal,1,112.9078077,early,0
C6,85,0,normal,1,113.2440373,early,0
C6,85,1,normal,1,113.2440373,early,0
C6,85,2,normal,1,113.2440373,early,0
C6,85,3,normal,1,113.2440373,early,0
C6,85,4,normal,1,113.2440373,early,0
C6,86,0,normal,1,113.5605194,early,0
C6,86,1,normal,1,113.5605194,early,0
C6,86,2,normal,1,113.5605194,early,0
C6,86,3,normal,1,113.5605194,early,0
C6,86,4,normal,1,113.5605194,early,0
C6,87,0,normal,1,113.8572241,early,0
C6,87,1,normal,1,113.8572241,early,0
C6,87,2,normal,1,113.8572241,early,0
C6,87,3,normal,1,113.8572241,early,0
C6,87,4,normal,1,113.8572241,early,0
C6,88,0,normal,1,114.1341627,early,0
C6,88,1,normal,1,114.1341627,early,0
C6,88,2,normal,1,114.1341627,early,0
C6,88,3,normal,1,114.1341627,early,0
C6,88,4,normal,1,114.1341627,early,0
C6,89,0,normal,1,114.391387,early,0
C6,89,1,normal,1,114.391387,early,0
C6,89,2,normal,1,114.391387,early,0
C6,89,3,normal,1,114.391387,early,0
C6,89,4,normal,1,114.391387,early,0
C6,90,0,normal,1,114.6289887,early,0
C6,90,1,normal,1,114.6289887,early,0
C6,90,2,normal,1,114.6289887,early,0
C6,90,3,normal,1,114.6289887,early,0
C6,90,4,normal,1,114.6289887,early,0
C6,91,0,normal,1,114.8470987,early,0
C6,91,1,normal,1,114.8470987,early,0
C6,91,2,normal,1,114.8470987,early,0
C6,91,3,normal,1,114.8470987,early,0
C6,91,4,normal,1,114.8470987,early,0
C6,92,0,normal,1,115.0458861,early,0
C6,92,1,normal,1,115.0458861,early,0
C6,92,2,normal,1,115.0458861,early,0
C6,92,3,normal,1,115.0458861,early,0
C6,92,4,normal,1,115.0458861,early,0
C6,93,0,normal,1,115.2255578,early,0
C6,93,1,normal,1,115.2255578,early,0
C6,93,2,normal,1,115.2255578,early,0
C6,93,3,normal,1,115.2255578,early,0
C6,93,4,normal,1,115.2255578,early,0
C6,94,0,normal,1,115.386357,early,0
C6,94,1,normal,1,115.386357,early,0
C6,94,2,normal,1,115.386357,early,0
C6,94,3,normal,1,115.386357,early,0
C6,94,4,normal,1,115.386357,early,0
C6,95,0,normal,1,115.5285627,early,0
C6,95,1,normal,1,115.5285627,early,0
C6,95,2,normal,1,115.5285627,early,0
C6,95,3,normal,1,115.5285627,early,0
C6,95,4,normal,1,115.5285627,early,0
C6,96,0,normal,1,115.6524886,middle,1
C6,96,1,normal,1,115.6524886,middle,1
C6,96,2,normal,1,115.6524886,middle,1
C6,96,3,normal,1,115.6524886,middle,1
C6,96,4,normal,1,115.6524886,middle,1
C6,97,0,normal,1,115.7584818,middle,1
C6,97,1,normal,1,115.7584818,middle,1
C6,97,2,normal,1,115.7584818,middle,1
C6,97,3,normal,1,115.7584818,middle,1
C6,97,4,normal,1,115.7584818,middle,1
C6,98,0,normal,1,115.8469217,middle,1
C6,98,1,normal,1,115.8469217,middle,1
C6,98,2,normal,1,115.8469217,middle,1
C6,98,3,normal,1,115.8469217,middle,1
C6,98,4,normal,1,115.8469217,middle,1
C6,99,0,normal,1,115.9182194,middle,1
C6,99,1,normal,1,115.9182194,middle,1
C6,99,2,normal,1,115.9182194,middle,1
C6,99,3,normal,1,115.9182194,middle,1
C6,99,4,normal,1,115.9182194,middle,1
C6,100,0,normal,1,115.9728158,middle,1
C6,100,1,normal,1,115.9728158,middle,1
C6,100,2,normal,1,115.9728158,middle,1
C6,100,3,normal,1,115.9728158,middle,1
C6,100,4,normal,1,115.9728158,middle,1
C6,101,0,normal,1,116.0111807,middle,1
C6,101,1,normal,1,116.0111807,middle,1
C6,101,2,normal,1,116.0111807,middle,1
C6,101,3,normal,1,116.0111807,middle,1
C6,101,4,normal,1,116.0111807,middle,1
C6,102,0,normal,1,116.0338116,middle,1
C6,102,1,normal,1,116.0338116,middle,1
C6,102,2,normal,1,116.0338116,middle,1
C6,102,3,normal,1,116.0338116,middle,1
C6,102,4,normal,1,116.0338116,middle,1
C6,103,0,normal,1,116.0412323,middle,1
C6,103,1,normal,1,116.0412323,middle,1
C6,103,2,normal,1,116.0412323,middle,1
C6,103,3,normal,1,116.0412323,middle,1
C6,103,4,normal,1,116.0412323,middle,1
C6,104,0,normal,1,116.0412323,middle,1
C6,104,1,normal,1,116.0412323,middle,1
C6,104,2,normal,1,116.0412323,middle,1
C6,104,3,normal,1,116.0412323,middle,1
C6,104,4,normal,1,116.0412323,middle,1
C6,105,0,normal,1,116.0412323,middle,1
C6,105,1,normal,1,116.0412323,middle,1
C6,105,2,normal,1,116.0412323,middle,1
C6,105,3,normal,1,116.0412323,middle,1
C6,105,4,normal,1,116.0412323,middle,1
C6,106,0,normal,1,116.0412323,middle,1
C6,106,1,normal,1,116.0412323,middle,1
C6,106,2,normal,1,116.0412323,middle,1
C6,106,3,normal,1,116.0412323,middle,1
C6,106,4,normal,1,116.0412323,middle,1
C6,107,0,normal,1,116.0412323,middle,1
C6,107,1,normal,1,116.0412323,middle,1
C6,107,2,normal,1,116.0412323,middle,1
C6,107,3,normal,1,116.0412323,middle,1
C6,107,4,normal,1,116.0412323,middle,1
C6,108,0,normal,1,116.0412323,middle,1
C6,108,1,normal,1,116.0412323,middle,1
C6,108,2,normal,1,116.0412323,middle,1
C6,108,3,normal,1,116.0412323,middle,1
C6,108,4,normal,1,116.0412323,middle,1
C6,109,0,normal,1,116.0412323,middle,1
C6,109,1,normal,1,116.0412323,middle,1
C6,109,2,normal,1,116.0412323,middle,1
C6,109,3,normal,1,116.0412323,middle,1
C6,109,4,normal,1,116.0412323,middle,1
C6,110,0,normal,1,116.0412323,middle,1
C6,110,1,normal,1,116.0412323,middle,1
C6,110,2,normal,1,116.0412323,middle,1
C6,110,3,normal,1,116.0412323,middle,1
C6,110,4,normal,1,116.0412323,middle,1
C6,111,0,normal,1,116.0412323,middle,1
C6,111,1,normal,1,116.0412323,middle,1
C6,111,2,normal,1,116.0412323,middle,1
C6,111,3,normal,1,116.0412323,middle,1
C6,111,4,normal,1,116.0412323,middle,1
C6,112,0,normal,1,116.0412323,middle,1
C6,112,1,normal,1,116.0412323,middle,1
C6,112,2,normal,1,116.0412323,middle,1
C6,112,3,normal,1,116.0412323,middle,1
C6,112,4,normal,1,116.0412323,middle,1
C6,113,0,normal,1,116.0412323,middle,1
C6,113,1,normal,1,116.0412323,middle,1
C6,113,2,normal,1,116.0412323,middle,1
C6,113,3,normal,1,116.0412323,middle,1
C6,113,4,normal,1,116.0412323,middle,1
C6,114,0,normal,1,116.0412323,middle,1
C6,114,1,normal,1,116.0412323,middle,1
C6,114,2,normal,1,116.0412323,middle,1
C6,114,3,normal,1,116.0412323,middle,1
C6,114,4,normal,1,116.0412323,middle,1
C6,115,0,normal,1,116.0412323,middle,1
C6,115,1,normal,1,116.0412323,middle,1
C6,115,2,normal,1,116.0412323,middle,1
C6,115,3,normal,1,116.0412323,middle,1
C6,115,4,normal,1,116.0412323,middle,1
C6,116,0,normal,1,116.0412323,middle,1
C6,116,1,normal,1,116.0412323,middle,1
C6,116,2,normal,1,116.0412323,middle,1
C6,116,3,normal,1,116.0412323,middle,1
C6,116,4,normal,1,116.0412323,middle,1
C6,117,0,normal,1,116.0412323,middle,1
C6,117,1,normal,1,116.0412323,middle,1
C6,117,2,normal,1,116.0412323,middle,1
C6,117,3,normal,1,116.0412323,middle,1
C6,117,4,normal,1,116.0412323,middle,1
C6,118,0,normal,1,116.0412323,middle,1
C6,118,1,normal,1,116.0412323,middle,1
C6,118,2,normal,1,116.0412323,middle,1
C6,118,3,normal,1,116.0412323,middle,1
C6,118,4,normal,1,116.0412323,middle,1
C6,119,0,normal,1,116.0412323,middle,1
C6,119,1,normal,1,116.0412323,middle,1
C6,119,2,normal,1,116.0412323,middle,1
C6,119,3,normal,1,116.0412323,middle,1
C6,119,4,normal,1,116.0412323,middle,1
C6,120,0,normal,1,116.0412323,middle,1
C6,120,1,normal,1,116.0412323,middle,1
C6,120,2,normal,1,116.0412323,middle,1
C6,120,3,normal,1,116.0412323,middle,1
C6,120,4,normal,1,116.0412323,middle,1
C6,121,0,normal,1,116.0412323,middle,1
